id	name	chi2	pval
2205	4.1-ngram.current_user_utterance__english	8.4345	0.0378
2206	6-entity_feature__entity__next_system_utterance__Little_Saint_Mary_ORGANIZATION	8.4334	0.0379
2207	4.1-ngram.next_system_utterance__town great	8.4149	0.0382
2208	7-syntactic_feature__root_word__current_user_utterance__castlehill	8.4039	0.0384
2209	7-syntactic_feature__root_word__current_user_utterance__kettles	8.4039	0.0384
2210	5-phrase_feature__noun_phrases__current_user_utterance__mexican_texmex	8.4039	0.0384
2211	5-phrase_feature__noun_phrases__current_user_utterance__kettles	8.4039	0.0384
2212	5-phrase_feature__noun_phrases__current_user_utterance__kettles_yard	8.4039	0.0384
2213	5-phrase_feature__noun_phrases__current_user_utterance__yard	8.4039	0.0384
2214	5-phrase_feature__noun_phrases__next_user_utterance__st	8.4039	0.0384
2215	7-syntactic_feature__subj_word__next_system_utterance__Avery	8.3894	0.0386
2216	4.1-ngram.current_user_utterance__indian food	8.3837	0.0387
2217	4.1-ngram.next_system_utterance__looking example pub	8.3772	0.0388
2218	4.1-ngram.next_user_utterance__good day	8.3767	0.0388
2219	4.1-ngram.next_user_utterance__thank good day	8.3767	0.0388
2220	4.1-ngram.current_user_utterance__cherry	8.3745	0.0389
2221	8.1-lda_feature.current_user_utterance__topic_29	8.3682	0.0390
2222	4.1-ngram.next_system_utterance__romsey	8.3595	0.0391
2223	4.1-ngram.next_user_utterance__rom	8.3576	0.0392
2224	4.1-ngram.current_user_utterance__need television	8.3447	0.0394
2225	4.1-ngram.next_user_utterance__barnwell	8.3325	0.0396
2226	5-phrase_feature__noun_phrases__next_user_utterance__side_area	8.3271	0.0397
2227	5-phrase_feature__noun_phrases__next_user_utterance__expensive_price_range	8.3271	0.0397
2228	5-phrase_feature__noun_phrases__next_user_utterance__location	8.3176	0.0399
2229	4.1-ngram.next_system_utterance__michaelhouse trinity street	8.2578	0.0410
2230	4.1-ngram.next_system_utterance__michaelhouse trinity	8.2578	0.0410
2231	4.1-ngram.next_system_utterance__regent street	8.2517	0.0411
2232	4.1-ngram.next_system_utterance__regent	8.2517	0.0411
2233	4.1-ngram.current_user_utterance__whats postcode	8.2472	0.0412
2234	4.1-ngram.next_system_utterance__number carringtons	8.2455	0.0412
2235	4.1-ngram.next_system_utterance__number carringtons 01223361792	8.2455	0.0412
2236	4.1-ngram.next_system_utterance__phone number carringtons	8.2455	0.0412
2237	4.1-ngram.next_system_utterance__carringtons 01223361792	8.2455	0.0412
2238	4.1-ngram.next_system_utterance__clare college	8.2262	0.0416
2239	4.1-ngram.next_system_utterance__venue allows children	8.2255	0.0416
2240	4.1-ngram.next_system_utterance__looking venue allows	8.2255	0.0416
2241	4.1-ngram.next_system_utterance__venue allows	8.2255	0.0416
2242	5-phrase_feature__noun_phrases__next_system_utterance__cb1_2as	8.2115	0.0418
2243	7-syntactic_feature__subj_word__next_system_utterance__Road	8.2115	0.0418
2244	5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb1_1lh	8.2115	0.0418
2245	5-phrase_feature__noun_phrases__next_system_utterance__cb1_1lh	8.2115	0.0418
2246	5-phrase_feature__noun_phrases__next_system_utterance__1lh	8.2115	0.0418
2247	5-phrase_feature__noun_phrases__next_system_utterance__2as	8.2115	0.0418
2248	6-entity_feature__entity__next_system_utterance__Gourmet_Burger_LOCATION	8.2115	0.0418
2249	5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb1_2as	8.2115	0.0418
2250	6-entity_feature__entity__next_system_utterance__21_pounds_MONEY	8.2115	0.0418
2251	7-syntactic_feature__subj_word__next_system_utterance__Sorrento	8.2115	0.0418
2252	7-syntactic_feature__subj_word__next_system_utterance__Inn	8.2041	0.0420
2253	5-phrase_feature__noun_phrases__next_user_utterance__river_side_area	8.1946	0.0422
2254	5-phrase_feature__noun_phrases__next_system_utterance__thai_venue	8.1946	0.0422
2255	7-syntactic_feature__root_word__current_user_utterance__looking	8.1902	0.0422
2256	7-syntactic_feature__subj_word__next_user_utterance__ok	8.1763	0.0425
2257	7-syntactic_feature__obj_word__current_user_utterance__restaurant	8.1609	0.0428
2258	4.1-ngram.current_user_utterance__area	8.1551	0.0429
2259	7-syntactic_feature__root_word__next_system_utterance__charge	8.1549	0.0429
2260	7-syntactic_feature__obj_word__next_system_utterance__fee	8.1549	0.0429
2261	4.1-ngram.next_system_utterance__example folk museum	8.1317	0.0434
2262	4.1-ngram.next_system_utterance__example folk	8.1317	0.0434
2263	4.1-ngram.next_system_utterance__venue example folk	8.1317	0.0434
2264	5-phrase_feature__noun_phrases__next_system_utterance__japanese	8.1140	0.0437
2265	7-syntactic_feature__root_word__next_system_utterance__Greek	8.1140	0.0437
2266	5-phrase_feature__noun_phrases__next_user_utterance__contemporary_restaurant	8.1140	0.0437
2267	4.1-ngram.current_user_utterance__hi im looking	8.0904	0.0442
2268	4.1-ngram.current_user_utterance__hi im	8.0904	0.0442
2269	4.1-ngram.next_system_utterance__serving chinese	8.0847	0.0443
2270	7-syntactic_feature__root_word__next_user_utterance__know	8.0769	0.0444
2271	5-phrase_feature__noun_phrases__next_system_utterance__serving_fusion_food	8.0769	0.0444
2272	5-phrase_feature__noun_phrases__next_system_utterance__serving_fusion	8.0769	0.0444
2273	6-entity_feature__entity__next_system_utterance__Middleeastern_LOCATION	8.0769	0.0444
2274	4.1-ngram.next_system_utterance__play	8.0763	0.0445
2275	4.1-ngram.next_system_utterance__hinton water	8.0763	0.0445
2276	4.1-ngram.next_system_utterance__cherry hinton water	8.0763	0.0445
2277	4.1-ngram.next_system_utterance__water play	8.0763	0.0445
2278	4.1-ngram.next_system_utterance__hinton water play	8.0763	0.0445
2279	4.1-ngram.next_system_utterance__water	8.0763	0.0445
2280	6-entity_feature__entity__next_system_utterance__Milton_Park_English_MISC	8.0717	0.0446
2281	7-syntactic_feature__subj_word__next_system_utterance__Steak	8.0717	0.0446
2282	6-entity_feature__entity__next_system_utterance__Burleigh_Street_ORGANIZATION	8.0717	0.0446
2283	5-phrase_feature__noun_phrases__next_user_utterance__telephone	8.0717	0.0446
2284	7-syntactic_feature__root_word__next_system_utterance__21	8.0717	0.0446
2285	7-syntactic_feature__root_word__next_system_utterance__62	8.0717	0.0446
2286	2.1-user_action_words.next_user_utterance__telephon	8.0717	0.0446
2287	6-entity_feature__entity__next_system_utterance__43_NUMBER	8.0717	0.0446
2288	4.1-ngram.next_system_utterance__cafe pub restaurant	8.0623	0.0447
2289	5-phrase_feature__noun_phrases__current_user_utterance__mexican_food	8.0599	0.0448
2290	7-syntactic_feature__root_word__next_user_utterance__cherry	8.0599	0.0448
2291	6-entity_feature__entity__next_system_utterance__Whipple_Museum_ORGANIZATION	8.0599	0.0448
2292	4.1-ngram.next_system_utterance__newnham trumpington area	8.0585	0.0448
2293	8.1-lda_feature.next_user_utterance__topic_13	8.0529	0.0449
2294	4.1-ngram.next_system_utterance__95 price	8.0448	0.0451
2295	5-phrase_feature__noun_phrases__next_user_utterance__drinks	8.0141	0.0457
2296	6-entity_feature__entity__next_system_utterance__HK_Fusion_ORGANIZATION	8.0102	0.0458
2297	4.1-ngram.current_user_utterance__cherry hinton	8.0014	0.0460
2298	4.1-ngram.current_user_utterance__hinton	8.0014	0.0460
2299	4.1-ngram.current_user_utterance__res	7.9959	0.0461
2300	4.1-ngram.next_user_utterance__situated	7.9867	0.0463
2301	7-syntactic_feature__obj_word__current_user_utterance__tv	7.9846	0.0463
2302	6-entity_feature__entity__next_system_utterance__01223308681_NUMBER	7.9846	0.0463
2303	6-entity_feature__entity__next_system_utterance__Caffe_Nero_LOCATION	7.9846	0.0463
2304	6-entity_feature__entity__next_system_utterance__Lan_Hong_House_LOCATION	7.9782	0.0465
2305	2.1-user_action_words.current_user_utterance__time	7.9733	0.0466
2306	6-entity_feature__entity__next_system_utterance__Avery_PERSON	7.9733	0.0466
2307	5-phrase_feature__noun_phrases__current_user_utterance__time	7.9733	0.0466
2308	4.1-ngram.next_user_utterance__food restaurant	7.9390	0.0473
2309	4.1-ngram.current_user_utterance__hoodington	7.9243	0.0476
2310	4.1-ngram.next_system_utterance__example chesterton	7.9213	0.0477
2311	4.1-ngram.next_system_utterance__mind example chesterton	7.9213	0.0477
2312	7-syntactic_feature__subj_word__next_system_utterance__Standard	7.9173	0.0478
2313	5-phrase_feature__noun_phrases__current_user_utterance__continental_restaurant	7.9150	0.0478
2314	4.1-ngram.next_system_utterance__serves chinese food	7.9150	0.0478
2315	7-syntactic_feature__root_word__next_system_utterance__Park	7.8970	0.0482
2316	5-phrase_feature__noun_phrases__current_user_utterance__ok_whats	7.8970	0.0482
2317	7-syntactic_feature__root_word__next_system_utterance__allows	7.8904	0.0483
2318	4.1-ngram.next_system_utterance__hinton	7.8786	0.0486
2319	4.1-ngram.next_system_utterance__cherry hinton	7.8786	0.0486
2320	4.1-ngram.next_system_utterance__cherry	7.8786	0.0486
2321	4.1-ngram.current_user_utterance__christs	7.8736	0.0487
2322	4.1-ngram.current_user_utterance__christs college	7.8736	0.0487
2323	7-syntactic_feature__obj_word__next_system_utterance__television	7.8638	0.0489
2324	7-syntactic_feature__root_word__next_user_utterance__does	7.8530	0.0491
2325	4.1-ngram.next_system_utterance__13 pounds	7.8418	0.0494
2326	4.1-ngram.next_system_utterance__13	7.8418	0.0494
2327	4.1-ngram.next_system_utterance__cafe great cafe	7.8416	0.0494
2328	4.1-ngram.next_system_utterance__ruskin	7.8221	0.0498
2329	4.1-ngram.next_system_utterance__ruskin gallery	7.8221	0.0498
2330	4.1-ngram.next_system_utterance__folk museum	7.8172	0.0499
2331	4.1-ngram.next_system_utterance__folk	7.8172	0.0499
2332	4.1-ngram.next_system_utterance__like example fastfood	7.8082	0.0501
2333	4.1-ngram.next_system_utterance__example fastfood	7.8082	0.0501
2334	8.1-lda_feature.next_user_utterance__topic_4	7.8064	0.0502
2335	7-syntactic_feature__obj_word__next_user_utterance__type	7.8020	0.0503
2336	6-entity_feature__entity__next_system_utterance__Cambridge_Leisure_Park_ORGANIZATION	7.8020	0.0503
2337	6-entity_feature__entity__next_system_utterance__21_NUMBER	7.8020	0.0503
2338	4.1-ngram.next_system_utterance__cafe jello	7.7990	0.0504
2339	4.1-ngram.next_system_utterance__jello	7.7990	0.0504
2340	4.1-ngram.next_system_utterance__restaurant serves chinese	7.7857	0.0507
2341	4.1-ngram.next_system_utterance__holy trinity church	7.7777	0.0508
2342	4.1-ngram.next_system_utterance__holy trinity	7.7777	0.0508
2343	4.1-ngram.next_system_utterance__holy	7.7777	0.0508
2344	4.1-ngram.next_system_utterance__trinity church	7.7777	0.0508
2345	4.1-ngram.next_system_utterance__wrestlers	7.7712	0.0510
2346	4.1-ngram.next_system_utterance__caius	7.7644	0.0511
2347	4.1-ngram.next_system_utterance__caius college	7.7644	0.0511
2348	4.1-ngram.next_system_utterance__gonville	7.7644	0.0511
2349	4.1-ngram.next_system_utterance__gonville caius	7.7644	0.0511
2350	4.1-ngram.next_system_utterance__gonville caius college	7.7644	0.0511
2351	4.1-ngram.next_system_utterance__expensive moderate price	7.7642	0.0511
2352	4.1-ngram.next_system_utterance__venue expensive moderate	7.7642	0.0511
2353	7-syntactic_feature__root_word__next_user_utterance__a	7.7539	0.0514
2354	7-syntactic_feature__root_word__next_user_utterance__barnwell	7.7511	0.0514
2355	4.1-ngram.next_system_utterance__example english	7.7044	0.0525
2356	4.1-ngram.next_system_utterance__like example english	7.7044	0.0525
2357	4.1-ngram.next_system_utterance__hedges area serving	7.6973	0.0527
2358	8.1-lda_feature.next_system_utterance__topic_18	7.6928	0.0528
2359	4.1-ngram.next_user_utterance__bye thank	7.6923	0.0528
2360	4.1-ngram.next_user_utterance__ok address	7.6870	0.0529
2361	4.1-ngram.next_system_utterance__vegetarian	7.6844	0.0530
2362	4.1-ngram.next_user_utterance__alright thank	7.6788	0.0531
2363	7-syntactic_feature__root_word__next_user_utterance__id	7.6784	0.0531
2364	5-phrase_feature__noun_phrases__current_user_utterance__telephone	7.6751	0.0532
2365	2.1-user_action_words.current_user_utterance__telephon	7.6751	0.0532
2366	7-syntactic_feature__root_word__next_system_utterance__cafe	7.6750	0.0532
2367	4.1-ngram.next_system_utterance__venue example clare	7.6690	0.0534
2368	4.1-ngram.next_system_utterance__example clare	7.6690	0.0534
2369	4.1-ngram.next_system_utterance__red bull	7.6674	0.0534
2370	4.1-ngram.next_system_utterance__red	7.6674	0.0534
2371	4.1-ngram.next_system_utterance__bull	7.6674	0.0534
2372	7-syntactic_feature__root_word__next_user_utterance__uh	7.6632	0.0535
2373	5-phrase_feature__noun_phrases__current_user_utterance__japanese_restaurant	7.6530	0.0538
2374	4.1-ngram.current_user_utterance__italian restaurants	7.6519	0.0538
2375	4.1-ngram.current_user_utterance__fenditton area	7.6513	0.0538
2376	5-phrase_feature__noun_phrases__current_user_utterance__spanish	7.6500	0.0538
2377	4.1-ngram.next_system_utterance__artworks	7.6419	0.0540
2378	4.1-ngram.next_user_utterance__whats price range	7.6217	0.0545
2379	7-syntactic_feature__root_word__current_user_utterance__it	7.6139	0.0547
2380	7-syntactic_feature__root_word__current_user_utterance__castle	7.6129	0.0547
2381	6-entity_feature__entity__next_system_utterance__Fen_Ditton_MISC	7.6129	0.0547
2382	4.1-ngram.next_user_utterance__coffee shop	7.6104	0.0548
2383	4.1-ngram.next_user_utterance__coffee	7.6104	0.0548
2384	4.1-ngram.next_user_utterance__shop	7.6104	0.0548
2385	4.1-ngram.next_user_utterance__kings	7.5825	0.0555
2386	4.1-ngram.next_system_utterance__like example contemporary	7.5809	0.0555
2387	4.1-ngram.next_system_utterance__example contemporary	7.5809	0.0555
2388	4.1-ngram.next_system_utterance__carringtons 23 market	7.5670	0.0559
2389	4.1-ngram.next_system_utterance__carringtons 23	7.5670	0.0559
2390	5-phrase_feature__noun_phrases__next_system_utterance__serving_contemporary_food	7.5621	0.0560
2391	7-syntactic_feature__root_word__next_user_utterance__knocking	7.5621	0.0560
2392	5-phrase_feature__noun_phrases__current_user_utterance__saint	7.5621	0.0560
2393	5-phrase_feature__noun_phrases__next_user_utterance__knocking_sil	7.5621	0.0560
2394	7-syntactic_feature__root_word__next_user_utterance__take	7.5621	0.0560
2395	7-syntactic_feature__root_word__current_user_utterance__river	7.5621	0.0560
2396	5-phrase_feature__noun_phrases__next_user_utterance__knocking	7.5621	0.0560
2397	4.1-ngram.next_system_utterance__like example american	7.5595	0.0560
2398	4.1-ngram.next_system_utterance__example american	7.5595	0.0560
2399	5-phrase_feature__noun_phrases__next_system_utterance__riverside_restaurant	7.5560	0.0561
2400	4.1-ngram.next_user_utterance__pub food restaurant	7.5549	0.0562
2401	4.1-ngram.current_user_utterance__food	7.5467	0.0564
2402	7-syntactic_feature__subj_word__current_user_utterance__range	7.5414	0.0565
2403	4.1-ngram.next_system_utterance__hughes hall	7.5411	0.0565
2404	4.1-ngram.next_system_utterance__hughes	7.5411	0.0565
2405	4.1-ngram.current_user_utterance__spanish	7.5347	0.0567
2406	4.1-ngram.next_user_utterance__central	7.5342	0.0567
2407	4.1-ngram.next_user_utterance__day	7.5036	0.0575
2408	4.1-ngram.next_user_utterance__um	7.5012	0.0575
2409	5-phrase_feature__noun_phrases__current_user_utterance__barnwell	7.4948	0.0577
2410	4.1-ngram.next_system_utterance__addenbrooke	7.4908	0.0578
2411	4.1-ngram.next_system_utterance__example barnwell castle	7.4811	0.0580
2412	4.1-ngram.next_user_utterance__repeat	7.4702	0.0583
2413	5-phrase_feature__noun_phrases__next_user_utterance__asian_restaurant	7.4692	0.0584
2414	5-phrase_feature__noun_phrases__next_user_utterance__east_asian_restaurant	7.4692	0.0584
2415	5-phrase_feature__noun_phrases__next_system_utterance__serving_italian_food	7.4692	0.0584
2416	6-entity_feature__entity__next_system_utterance__Cherry_Hinton_PERSON	7.4568	0.0587
2417	5-phrase_feature__noun_phrases__next_user_utterance__addonbrookes_area	7.4380	0.0592
2418	5-phrase_feature__noun_phrases__next_system_utterance__true_children	7.4380	0.0592
2419	5-phrase_feature__noun_phrases__next_user_utterance__american_restaurant	7.4380	0.0592
2420	5-phrase_feature__noun_phrases__next_system_utterance__indian_venue	7.4380	0.0592
2421	4.1-ngram.next_system_utterance__lane	7.4287	0.0594
2422	4.1-ngram.next_system_utterance__basement rose crescent	7.4239	0.0595
2423	4.1-ngram.next_system_utterance__crescent	7.4239	0.0595
2424	4.1-ngram.next_system_utterance__basement	7.4239	0.0595
2425	4.1-ngram.next_system_utterance__rose	7.4239	0.0595
2426	4.1-ngram.next_system_utterance__basement rose	7.4239	0.0595
2427	4.1-ngram.next_system_utterance__rose crescent	7.4239	0.0595
2428	7-syntactic_feature__root_word__current_user_utterance__romsey	7.4151	0.0598
2429	4.1-ngram.next_system_utterance__kettle yard	7.4091	0.0599
2430	4.1-ngram.next_system_utterance__kettle	7.4091	0.0599
2431	4.1-ngram.current_user_utterance__looking restaurant cherry	7.4089	0.0599
2432	7-syntactic_feature__root_word__next_user_utterance__tell	7.4015	0.0601
2433	5-phrase_feature__noun_phrases__next_user_utterance__clicking_sil	7.4015	0.0601
2434	4.1-ngram.next_system_utterance__contemporary	7.4005	0.0602
2435	5-phrase_feature__noun_phrases__current_user_utterance__breathing_spanish	7.3972	0.0603
2436	5-phrase_feature__noun_phrases__next_user_utterance__thia	7.3972	0.0603
2437	7-syntactic_feature__root_word__current_user_utterance__sorry	7.3972	0.0603
